"","dia_ocu","mes_ocu","año_ocu","dia_sem_ocu","hora_ocu","depto_ocu","tipo_veh","color_veh","causa_acc","num_hecho","zona_ocu","modelo_veh","marca_veh","mupio_ocu","g_hora","g_modelo_veh","g_hora_5","areag_ocu","sexo_pil","edad_pil","mayor_menor","estado_pil","corre_base","edad_quinquenales","g_edad"
"229",1,2,2009,7,14,1,1,2,1,330,NA,9999,NA,NA,3,6,NA,1,9,999,99,9,NA,NA,16
"230",1,2,2009,7,14,1,1,2,1,331,NA,9999,NA,NA,3,6,NA,1,9,999,99,9,NA,NA,16
"231",1,2,2009,7,14,2,6,2,1,344,NA,1998,NA,NA,3,3,NA,2,1,31,1,1,NA,NA,5
"232",1,2,2009,7,15,10,5,2,4,341,NA,2008,NA,NA,3,4,NA,2,1,24,1,1,NA,NA,3
"233",1,2,2009,7,15,16,3,2,3,342,NA,1984,NA,NA,3,2,NA,2,9,999,99,9,NA,NA,16
"234",1,2,2009,7,16,1,1,4,1,329,NA,9999,NA,NA,3,6,NA,1,2,25,1,1,NA,NA,4
"235",1,2,2009,7,16,6,14,99,1,340,NA,9999,NA,NA,3,6,NA,1,1,38,1,1,NA,NA,6
"236",1,2,2009,7,18,6,14,99,1,339,NA,9999,NA,NA,4,6,NA,2,1,18,1,1,NA,NA,2
"237",1,2,2009,7,18,15,2,5,1,343,NA,2001,NA,NA,4,4,NA,1,1,22,1,1,NA,NA,3
"238",1,2,2009,7,20,1,1,2,1,350,NA,9999,NA,NA,4,6,NA,1,2,23,1,1,NA,NA,3
"239",1,2,2009,7,21,1,1,2,1,328,NA,9999,NA,NA,4,6,NA,1,1,26,1,2,NA,NA,4
"240",1,2,2009,7,22,14,3,2,1,347,NA,9999,NA,NA,4,6,NA,2,1,26,1,1,NA,NA,4
"241",1,2,2009,7,22,20,3,99,3,351,NA,9999,NA,NA,4,6,NA,1,9,999,99,9,NA,NA,16
"242",1,2,2009,7,23,20,4,99,4,332,NA,9999,NA,NA,4,6,NA,1,1,20,1,1,NA,NA,3
"243",1,2,2010,1,4,1,1,1,1,NA,1,1993,NA,NA,1,3,NA,1,2,37,1,2,NA,NA,6
"244",1,2,2010,1,17,13,3,2,1,NA,99,2006,NA,NA,3,4,NA,2,1,25,1,9,NA,NA,4
"245",1,2,2010,1,23,9,1,4,2,NA,99,2004,NA,NA,4,4,NA,2,1,35,1,2,NA,NA,6
"246",1,2,2011,2,5,5,1,7,1,1,99,2007,20,NA,1,4,NA,1,1,47,1,1,NA,NA,8
"247",1,2,2011,2,9,7,9,6,2,5,99,2005,43,NA,2,4,NA,1,1,35,1,1,NA,NA,6
"248",1,2,2011,2,12,17,4,99,4,6,99,9999,99,NA,3,6,NA,1,1,14,2,9,NA,NA,1
"249",1,2,2011,2,13,19,6,14,1,3,99,9999,22,NA,3,6,NA,1,1,72,1,9,NA,NA,13
"250",1,2,2011,2,17,1,1,6,1,8,1,1998,43,NA,3,3,NA,2,2,27,1,9,NA,NA,4
"251",1,2,2011,2,18,9,4,4,1,2,2,9999,31,NA,4,6,NA,2,1,20,1,2,NA,NA,3
"252",1,2,2011,2,19,4,1,11,1,7,99,1994,16,NA,4,3,NA,1,1,22,1,2,NA,NA,3
"253",1,2,2011,2,19,13,3,4,1,4,1,1989,43,NA,4,2,NA,2,1,21,1,2,NA,NA,3
"254",1,2,2012,3,0,16,3,5,1,282,99,9999,NA,1615,1,6,NA,2,1,28,1,9,NA,NA,4
"255",1,2,2012,3,0,16,4,1,1,281,99,9999,NA,1615,1,6,NA,2,1,26,1,2,NA,NA,4
"256",1,2,2012,3,1,14,3,1,2,285,99,9999,NA,1406,1,6,NA,2,9,999,9,9,NA,NA,16
"257",1,2,2012,3,9,12,3,3,3,280,99,9999,NA,1212,2,6,NA,2,1,44,1,9,NA,NA,7
"258",1,2,2012,3,11,2,7,3,1,283,99,9999,NA,201,2,6,NA,2,1,43,1,9,NA,NA,7
"259",1,2,2012,3,13,20,4,1,1,279,99,9999,NA,2001,3,6,NA,2,1,28,1,9,NA,NA,4
"260",1,2,2012,3,22,17,14,1,3,284,99,9999,NA,1701,4,6,NA,2,1,30,1,9,NA,NA,5
"261",1,2,2013,5,0,12,1,99,5,3996,99,9999,99,1201,1,6,NA,2,9,999,9,9,NA,NA,16
"262",1,2,2013,5,1,9,6,1,2,270,99,9999,15,917,1,6,NA,2,1,54,1,1,NA,NA,9
"263",1,2,2013,5,6,1,1,14,5,3992,1,2012,20,108,2,5,NA,1,1,26,1,1,NA,NA,4
"264",1,2,2013,5,9,1,1,2,1,269,18,9999,34,101,2,6,NA,1,1,22,1,1,NA,NA,3
"265",1,2,2013,5,12,1,3,12,1,268,6,1996,99,101,3,3,NA,1,1,78,1,2,NA,NA,14
"266",1,2,2013,5,13,1,1,1,5,3989,99,2003,46,102,3,4,NA,2,1,37,1,1,NA,NA,6
"267",1,2,2013,5,15,1,3,3,5,3991,6,9999,99,108,3,6,NA,1,9,999,9,9,NA,NA,16
"268",1,2,2013,5,17,16,1,3,5,3997,99,2004,44,1604,3,4,NA,2,1,21,1,1,NA,NA,3
"269",1,2,2013,5,21,11,4,1,5,3994,1,9999,2,1101,4,6,NA,1,1,29,1,2,NA,NA,4
"270",1,2,2013,5,22,1,4,99,5,3990,12,9999,99,101,4,6,NA,1,1,50,1,9,NA,NA,9
"271",1,2,2013,5,22,12,1,4,5,3995,5,9999,99,1201,4,6,NA,1,9,999,9,9,NA,NA,16
"272",1,2,2013,5,22,20,4,99,5,3993,99,9999,99,2005,4,6,NA,2,9,999,9,9,NA,NA,16
"273",1,2,2014,6,0,10,1,9,2,258,99,1993,44,1015,1,3,NA,2,1,26,1,2,258,NA,4
"274",1,2,2014,6,6,5,4,5,2,257,99,9999,2,504,2,6,NA,2,1,28,1,2,257,NA,4
"275",1,2,2014,6,12,19,4,5,3,254,99,2012,45,1901,3,5,NA,2,2,23,1,1,254,NA,3
"276",1,2,2014,6,12,21,4,5,5,3567,99,2013,42,2101,3,5,NA,2,1,18,1,9,192,NA,2
"277",1,2,2014,6,14,5,2,4,1,256,99,2000,34,504,3,4,NA,2,1,31,1,2,256,NA,5
"278",1,2,2014,6,14,9,1,4,5,3569,2,1999,5,901,3,3,NA,1,1,28,1,9,194,NA,4
"279",1,2,2014,6,15,1,1,99,5,3565,1,2009,20,101,3,4,NA,1,1,43,1,9,190,NA,7
"280",1,2,2014,6,16,10,1,6,2,259,99,9999,44,1020,3,6,NA,2,1,42,1,1,259,NA,7
"281",1,2,2014,6,16,14,4,1,5,3570,99,9999,21,1411,3,6,NA,2,1,40,1,9,195,NA,7
"282",1,2,2014,6,17,21,3,99,3,253,99,9999,99,2101,3,6,NA,2,1,26,1,1,253,NA,4
"283",1,2,2014,6,17,22,1,11,5,3566,99,1984,44,2202,3,2,NA,2,1,42,1,9,191,NA,7
"284",1,2,2014,6,17,22,3,1,2,252,99,9999,37,2202,3,6,NA,2,1,33,1,2,252,NA,5
"285",1,2,2014,6,21,5,1,1,1,255,99,1989,13,504,4,2,NA,2,1,39,1,2,255,NA,6
"286",1,2,2014,6,22,1,1,4,1,251,12,1989,44,101,4,2,NA,1,1,21,1,2,251,NA,3
"287",1,2,2014,6,22,1,1,99,2,250,1,9999,34,101,4,6,NA,1,1,23,1,2,250,NA,3
"288",1,2,2014,6,22,10,5,2,5,3568,99,1988,99,1015,4,2,NA,2,1,43,1,9,193,NA,7
"289",1,2,2015,7,0,7,1,2,1,314,99,2004,44,701,1,4,1,2,9,999,9,9,NA,18,16
"290",1,2,2015,7,0,10,1,3,1,305,99,2006,5,1010,1,4,1,2,1,37,1,9,NA,8,6
"291",1,2,2015,7,2,1,1,4,1,300,10,9999,21,101,1,6,1,1,1,27,1,9,NA,6,4
"292",1,2,2015,7,2,1,3,99,1,302,99,9999,99,113,1,6,1,2,9,999,9,9,NA,18,16
"293",1,2,2015,7,2,16,3,4,2,312,99,9999,32,1601,1,6,1,2,1,27,1,9,NA,6,4
"294",1,2,2015,7,3,9,1,2,3,307,99,9999,44,920,1,6,1,2,1,30,1,9,NA,7,5
"295",1,2,2015,7,5,8,3,99,5,4477,99,9999,99,801,1,6,1,2,9,999,9,9,NA,18,16
"296",1,2,2015,7,7,11,1,1,1,306,99,9999,44,1101,2,6,1,2,9,999,9,9,NA,18,16
"297",1,2,2015,7,9,7,3,99,5,4479,99,9999,99,701,2,6,1,2,9,999,9,9,NA,18,16
"298",1,2,2015,7,10,1,4,3,3,301,14,9999,2,101,2,6,1,1,1,18,1,9,NA,4,2
"299",1,2,2015,7,12,9,4,1,2,308,99,9999,99,920,3,6,2,2,1,47,1,9,NA,10,8
"300",1,2,2015,7,13,9,4,5,3,309,99,9999,99,920,3,6,2,2,1,12,2,9,NA,3,1
"301",1,2,2015,7,14,12,1,99,5,4475,99,9999,99,1201,3,6,2,2,1,18,1,9,NA,4,2
"302",1,2,2015,7,16,13,3,1,1,311,99,9999,44,1301,3,6,2,2,9,999,9,9,NA,18,16
"303",1,2,2015,7,16,13,3,1,4,310,99,9999,44,1301,3,6,2,2,1,41,1,9,NA,9,7
"304",1,2,2015,7,18,1,2,4,1,303,12,9999,13,101,4,6,3,1,1,35,1,9,NA,8,6
"305",1,2,2015,7,19,1,4,1,5,4473,99,9999,2,115,4,6,3,2,1,23,1,9,NA,5,3
"306",1,2,2015,7,19,1,4,99,5,4474,99,9999,99,110,4,6,3,2,9,999,9,9,NA,18,16
"307",1,2,2015,7,19,17,4,1,1,313,99,9999,42,1701,4,6,3,2,1,27,1,9,NA,6,4
"308",1,2,2015,7,20,1,3,99,5,4470,99,9999,99,113,4,6,3,2,9,999,9,9,NA,18,16
"309",1,2,2015,7,20,12,1,99,5,4476,99,9999,99,1201,4,6,3,2,9,999,9,9,NA,18,16
"310",1,2,2015,7,21,1,4,99,5,4472,7,9999,99,101,4,6,3,1,1,14,2,9,NA,3,1
"311",1,2,2015,7,22,1,4,99,5,4471,99,9999,99,113,4,6,3,2,9,999,9,9,NA,18,16
"312",1,2,2015,7,22,18,3,5,5,4478,99,9999,44,1801,4,6,3,2,1,37,1,9,NA,8,6
"313",1,2,2015,7,22,21,2,11,1,304,99,2010,99,2101,4,5,3,2,1,25,1,1,NA,6,4
"314",1,2,2016,1,0,17,2,5,2,430,99,9999,28,1703,1,6,1,2,NA,NA,NA,NA,NA,NA,NA
"315",1,2,2016,1,1,6,4,99,2,423,99,9999,999,609,1,6,1,2,NA,NA,NA,NA,NA,NA,NA
"316",1,2,2016,1,3,16,4,1,1,427,99,9999,999,1617,1,6,1,2,NA,NA,NA,NA,NA,NA,NA
"317",1,2,2016,1,4,2,1,2,3,429,99,9999,999,207,1,6,1,2,NA,NA,NA,NA,NA,NA,NA
"318",1,2,2016,1,7,1,9,99,1,420,12,9999,999,101,2,6,1,1,NA,NA,NA,NA,NA,NA,NA
"319",1,2,2016,1,9,20,1,5,5,5448,99,9999,999,2001,2,6,1,2,NA,NA,NA,NA,NA,NA,NA
"320",1,2,2016,1,11,1,10,2,1,417,1,9999,999,101,2,6,1,1,NA,NA,NA,NA,NA,NA,NA
"321",1,2,2016,1,11,16,12,1,4,426,99,9999,999,1610,2,6,1,2,NA,NA,NA,NA,NA,NA,NA
"322",1,2,2016,1,12,20,1,99,5,5449,99,9999,999,2001,3,6,2,2,NA,NA,NA,NA,NA,NA,NA
"323",1,2,2016,1,13,21,5,3,1,421,99,2015,26,2106,3,5,2,2,NA,NA,NA,NA,NA,NA,NA
"324",1,2,2016,1,16,16,4,99,5,5454,99,9999,67,1601,3,6,2,1,NA,NA,NA,NA,NA,NA,NA
"325",1,2,2016,1,17,1,3,3,1,418,6,9999,69,101,3,6,2,1,NA,NA,NA,NA,NA,NA,NA
"326",1,2,2016,1,17,9,2,2,1,425,99,1998,10,901,3,3,2,1,NA,NA,NA,NA,NA,NA,NA
"327",1,2,2016,1,17,20,1,4,1,422,99,2015,52,2001,3,5,2,2,NA,NA,NA,NA,NA,NA,NA
"328",1,2,2016,1,19,1,4,99,5,5447,99,9999,999,111,4,6,3,2,NA,NA,NA,NA,NA,NA,NA
"329",1,2,2016,1,19,4,1,10,1,431,99,1990,27,416,4,3,3,2,NA,NA,NA,NA,NA,NA,NA
"330",1,2,2016,1,19,13,1,99,5,5453,99,9999,999,1310,4,6,3,2,NA,NA,NA,NA,NA,NA,NA
"331",1,2,2016,1,21,3,1,99,5,5456,99,9999,999,306,4,6,3,2,NA,NA,NA,NA,NA,NA,NA
"332",1,2,2016,1,22,1,1,99,1,419,7,9999,999,101,4,6,3,1,NA,NA,NA,NA,NA,NA,NA
"333",1,2,2016,1,22,3,4,99,4,432,99,9999,67,301,4,6,3,2,NA,NA,NA,NA,NA,NA,NA
"334",1,2,2016,1,22,6,1,99,1,424,99,9999,999,601,4,6,3,2,NA,NA,NA,NA,NA,NA,NA
"335",1,2,2016,1,22,11,1,99,5,5450,99,9999,999,1104,4,6,3,2,NA,NA,NA,NA,NA,NA,NA
"336",1,2,2016,1,23,11,4,3,5,5451,99,9999,76,1101,4,6,3,2,NA,NA,NA,NA,NA,NA,NA
"337",1,2,2016,1,23,13,3,99,5,5452,99,9999,999,1301,4,6,3,2,NA,NA,NA,NA,NA,NA,NA
"338",1,2,2016,1,23,16,4,1,4,428,99,9999,27,1601,4,6,3,2,NA,NA,NA,NA,NA,NA,NA
"339",1,2,2016,1,23,18,1,99,5,5455,99,9999,999,1801,4,6,3,2,NA,NA,NA,NA,NA,NA,NA
"340",1,2,2017,3,0,17,99,99,1,330,99,9999,999,1705,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"341",1,2,2017,3,5,1,4,5,1,325,5,9999,67,101,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"342",1,2,2017,3,6,1,1,4,5,755,10,9999,28,101,2,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"343",1,2,2017,3,7,1,4,99,5,757,99,9999,999,110,2,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"344",1,2,2017,3,11,3,4,3,5,763,99,9999,999,312,2,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"345",1,2,2017,3,12,1,1,2,1,322,9,9999,28,101,3,6,2,NA,NA,NA,NA,NA,NA,NA,NA
"346",1,2,2017,3,12,4,2,2,1,332,99,2005,27,416,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA
"347",1,2,2017,3,14,6,1,5,3,326,99,9999,27,601,3,6,2,NA,NA,NA,NA,NA,NA,NA,NA
"348",1,2,2017,3,16,1,5,5,5,756,12,9999,999,101,3,6,2,NA,NA,NA,NA,NA,NA,NA,NA
"349",1,2,2017,3,17,10,4,5,1,327,99,9999,6,1014,3,6,2,NA,NA,NA,NA,NA,NA,NA,NA
"350",1,2,2017,3,17,18,5,2,5,761,99,1999,19,1801,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"351",1,2,2017,3,18,1,4,99,1,324,6,9999,999,101,4,6,3,NA,NA,NA,NA,NA,NA,NA,NA
"352",1,2,2017,3,18,6,3,11,5,759,99,1986,999,602,4,2,3,NA,NA,NA,NA,NA,NA,NA,NA
"353",1,2,2017,3,19,1,1,7,1,323,2,2005,999,101,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA
"354",1,2,2017,3,19,1,5,99,5,754,1,9999,999,101,4,6,3,NA,NA,NA,NA,NA,NA,NA,NA
"355",1,2,2017,3,19,16,99,4,5,760,99,9999,999,1609,4,6,3,NA,NA,NA,NA,NA,NA,NA,NA
"356",1,2,2017,3,20,18,4,99,1,329,99,9999,999,1804,4,6,3,NA,NA,NA,NA,NA,NA,NA,NA
"357",1,2,2017,3,21,1,2,5,5,758,99,9999,52,109,4,6,3,NA,NA,NA,NA,NA,NA,NA,NA
"358",1,2,2017,3,23,2,4,1,1,328,99,2017,54,203,4,5,3,NA,NA,NA,NA,NA,NA,NA,NA
"359",1,2,2017,3,23,14,5,2,5,762,99,9999,17,1412,4,6,3,NA,NA,NA,NA,NA,NA,NA,NA
"360",1,2,2017,3,23,17,4,1,1,331,99,9999,999,1709,4,6,3,NA,NA,NA,NA,NA,NA,NA,NA
"361",1,3,2009,7,0,1,1,5,1,666,NA,9999,NA,NA,1,6,NA,1,1,57,1,9,NA,NA,10
"362",1,3,2009,7,0,6,1,1,2,672,NA,1984,NA,NA,1,2,NA,2,1,25,1,2,NA,NA,4
"363",1,3,2009,7,0,12,3,3,1,676,NA,9999,NA,NA,1,6,NA,2,1,32,1,2,NA,NA,5
"364",1,3,2009,7,0,22,1,2,1,687,NA,9999,NA,NA,1,6,NA,1,1,32,1,2,NA,NA,5
"365",1,3,2009,7,1,15,3,2,1,677,NA,9999,NA,NA,1,6,NA,2,1,34,1,2,NA,NA,5
"366",1,3,2009,7,2,1,1,4,2,667,NA,9999,NA,NA,1,6,NA,1,1,20,1,9,NA,NA,3
"367",1,3,2009,7,3,7,5,7,4,680,NA,9999,NA,NA,1,6,NA,2,1,32,1,9,NA,NA,5
"368",1,3,2009,7,5,1,1,2,1,686,NA,1983,NA,NA,1,2,NA,1,1,23,1,1,NA,NA,3
"369",1,3,2009,7,5,1,1,8,1,685,NA,9999,NA,NA,1,6,NA,1,1,24,1,1,NA,NA,3
"370",1,3,2009,7,10,9,2,6,1,675,NA,1997,NA,NA,2,3,NA,1,1,21,1,1,NA,NA,3
"371",1,3,2009,7,11,17,4,99,4,678,NA,9999,NA,NA,2,6,NA,2,1,15,2,1,NA,NA,2
"372",1,3,2009,7,12,22,4,3,1,670,NA,9999,NA,NA,3,6,NA,2,1,20,1,9,NA,NA,3
"373",1,3,2009,7,13,1,1,4,1,669,NA,9999,NA,NA,3,6,NA,2,1,27,1,9,NA,NA,4
"374",1,3,2009,7,14,1,12,1,1,668,NA,9999,NA,NA,3,6,NA,1,1,30,1,1,NA,NA,5
"375",1,3,2009,7,15,3,9,6,1,681,NA,2008,NA,NA,3,4,NA,2,1,24,1,1,NA,NA,3
"376",1,3,2009,7,15,10,14,1,2,673,NA,2007,NA,NA,3,4,NA,1,1,15,2,9,NA,NA,2
"377",1,3,2009,7,17,3,3,4,1,682,NA,2003,NA,NA,3,4,NA,2,1,38,1,2,NA,NA,6
"378",1,3,2009,7,17,17,4,99,4,679,NA,9999,NA,NA,3,6,NA,2,1,14,2,1,NA,NA,1
"379",1,3,2009,7,18,9,2,2,2,674,NA,1997,NA,NA,4,3,NA,1,1,46,1,1,NA,NA,8
"380",1,3,2009,7,19,4,6,2,1,684,NA,9999,NA,NA,4,6,NA,2,1,30,1,9,NA,NA,5
"381",1,3,2009,7,20,3,1,2,1,683,NA,1992,NA,NA,4,3,NA,2,1,58,1,2,NA,NA,10
"382",1,3,2009,7,22,5,8,11,1,671,NA,1997,NA,NA,4,3,NA,2,1,28,1,2,NA,NA,4
"383",1,3,2010,1,2,1,4,5,1,NA,1,9999,NA,NA,1,6,NA,1,1,20,1,9,NA,NA,3
"384",1,3,2010,1,3,1,4,5,1,NA,99,9999,NA,NA,1,6,NA,2,1,42,1,9,NA,NA,7
"385",1,3,2010,1,7,1,4,99,1,NA,11,9999,NA,NA,2,6,NA,1,1,33,1,9,NA,NA,5
"386",1,3,2010,1,7,1,12,1,3,NA,12,9999,NA,NA,2,6,NA,1,1,22,1,9,NA,NA,3
"387",1,3,2010,1,10,11,3,11,1,NA,99,2006,NA,NA,2,4,NA,2,1,40,1,9,NA,NA,7
"388",1,3,2011,2,8,10,5,2,1,5,99,1990,15,NA,2,3,NA,1,1,43,1,9,NA,NA,7
"389",1,3,2011,2,10,16,2,6,1,6,99,9999,43,NA,2,6,NA,1,1,22,1,9,NA,NA,3
"390",1,3,2011,2,11,14,5,2,1,7,99,1998,13,NA,2,3,NA,1,1,47,1,9,NA,NA,8
"391",1,3,2011,2,13,19,2,4,1,2,99,2010,43,NA,3,5,NA,2,1,36,1,9,NA,NA,6
"392",1,3,2011,2,16,6,4,99,4,3,99,9999,99,NA,3,6,NA,1,1,24,1,9,NA,NA,3
"393",1,3,2011,2,19,4,2,4,1,8,99,1985,36,NA,4,2,NA,1,1,36,1,9,NA,NA,6
"394",1,3,2011,2,22,10,14,1,3,4,99,9999,2,NA,4,6,NA,1,1,22,1,2,NA,NA,3
"395",1,3,2011,2,23,1,1,6,2,9,5,9999,45,NA,4,6,NA,2,1,24,1,9,NA,NA,3
"396",1,3,2011,2,23,20,3,99,3,1,99,9999,99,NA,4,6,NA,1,9,999,9,9,NA,NA,16
"397",1,3,2012,4,5,17,4,3,2,579,99,9999,NA,1701,1,6,NA,2,1,16,2,9,NA,NA,2
"398",1,3,2012,4,10,22,1,1,3,576,99,9999,NA,2201,2,6,NA,2,1,33,1,1,NA,NA,5
"399",1,3,2012,4,11,17,4,6,1,580,99,9999,NA,1712,2,6,NA,2,1,47,1,9,NA,NA,8
"400",1,3,2012,4,12,1,1,2,1,575,12,9999,NA,115,3,6,NA,1,1,24,1,1,NA,NA,3
"401",1,3,2012,4,18,6,4,99,1,577,99,9999,NA,602,4,6,NA,2,1,18,1,1,NA,NA,2
"402",1,3,2012,4,18,17,4,3,3,578,99,9999,NA,1701,4,6,NA,2,1,29,1,9,NA,NA,4
"403",1,3,2013,5,3,17,1,10,2,593,99,1996,5,1701,1,3,NA,2,1,27,1,2,NA,NA,4
"404",1,3,2013,5,6,14,9,2,5,4221,99,2007,44,1409,2,4,NA,2,1,35,1,1,NA,NA,6
"405",1,3,2013,5,7,1,2,3,5,4217,13,2000,37,101,2,4,NA,1,1,26,1,1,NA,NA,4
"406",1,3,2013,5,7,4,5,2,1,594,99,2007,34,401,2,4,NA,2,1,24,1,1,NA,NA,3
"407",1,3,2013,5,7,12,99,99,5,4220,99,9999,99,1215,2,6,NA,2,1,999,1,9,NA,NA,16
"408",1,3,2013,5,13,6,1,4,5,4218,99,9999,37,601,3,6,NA,2,1,999,1,9,NA,NA,16
"409",1,3,2013,5,13,6,4,2,5,4219,99,2012,45,601,3,5,NA,2,1,23,1,1,NA,NA,3
"410",1,3,2013,5,17,6,3,2,2,590,99,9999,37,601,3,6,NA,2,1,39,1,2,NA,NA,6
"411",1,3,2013,5,19,2,2,5,1,592,2,1983,44,207,4,2,NA,1,1,55,1,2,NA,NA,10
"412",1,3,2013,5,19,4,99,99,5,4222,99,9999,99,406,4,6,NA,2,1,999,1,9,NA,NA,16
"413",1,3,2013,5,19,22,14,1,1,587,99,2009,2,2201,4,4,NA,2,1,35,1,2,NA,NA,6
"414",1,3,2013,5,21,1,4,1,1,585,9,2002,42,101,4,4,NA,1,1,40,1,2,NA,NA,7
"415",1,3,2013,5,22,1,99,99,1,586,99,9999,99,114,4,6,NA,2,9,999,9,9,NA,NA,16
"416",1,3,2013,5,22,12,3,9,1,591,1,1998,5,1222,4,3,NA,1,1,39,1,2,NA,NA,6
"417",1,3,2013,5,22,19,4,5,1,589,99,9999,24,1905,4,6,NA,2,1,28,1,1,NA,NA,4
"418",1,3,2013,5,23,22,1,2,1,588,99,9999,44,2201,4,6,NA,2,1,25,1,1,NA,NA,4
"419",1,3,2014,6,0,1,99,99,5,3726,99,9999,99,114,1,6,NA,2,1,999,1,9,351,NA,16
"420",1,3,2014,6,1,1,1,4,1,468,12,9999,21,101,1,6,NA,1,1,31,1,2,468,NA,5
"421",1,3,2014,6,2,1,99,99,5,3727,99,9999,99,115,1,6,NA,2,1,999,1,9,352,NA,16
"422",1,3,2014,6,2,1,99,99,5,3728,99,9999,99,114,1,6,NA,2,1,999,1,9,353,NA,16
"423",1,3,2014,6,3,1,4,1,2,469,11,2011,24,101,1,5,NA,1,1,25,1,2,469,NA,4
"424",1,3,2014,6,12,1,99,99,5,3729,99,9999,99,114,3,6,NA,2,1,999,1,9,354,NA,16
"425",1,3,2014,6,13,5,9,6,1,471,99,2014,44,501,3,5,NA,2,1,51,1,1,471,NA,9
"426",1,3,2014,6,17,1,1,5,5,3724,7,9999,19,101,3,6,NA,1,1,999,1,9,349,NA,16
"427",1,3,2014,6,19,1,99,99,5,3725,12,9999,99,101,4,6,NA,1,1,28,1,9,350,NA,4
"428",1,3,2014,6,19,22,2,9,3,470,99,9999,44,2205,4,6,NA,2,1,999,9,1,470,NA,16
"429",1,3,2014,6,20,16,1,4,1,473,99,2007,44,1601,4,4,NA,2,1,44,1,1,473,NA,7
"430",1,3,2014,6,22,1,1,5,5,3723,8,1993,21,101,4,3,NA,1,1,18,1,9,348,NA,2
"431",1,3,2014,6,22,12,2,8,1,472,99,1997,44,1217,4,3,NA,2,1,39,1,1,472,NA,6
"432",1,3,2015,7,1,1,4,1,1,650,13,9999,2,101,1,6,1,1,1,29,1,1,NA,6,4
"433",1,3,2015,7,1,9,1,1,1,659,99,9999,37,923,1,6,1,2,1,60,1,1,NA,13,11
"434",1,3,2015,7,1,18,4,99,4,663,99,9999,99,1801,1,6,1,2,1,30,1,2,NA,7,5
"435",1,3,2015,7,1,18,7,99,5,4710,99,9999,99,1804,1,6,1,2,1,999,9,9,NA,18,16
"436",1,3,2015,7,1,22,3,2,1,654,99,9999,13,2212,1,6,1,2,1,999,9,9,NA,18,16
"437",1,3,2015,7,3,9,4,5,2,658,99,9999,24,920,1,6,1,2,1,32,1,1,NA,7,5
"438",1,3,2015,7,5,12,7,6,3,660,99,1992,13,1201,1,3,1,2,1,999,9,1,NA,18,16
"439",1,3,2015,7,7,6,1,99,5,4708,99,9999,99,601,2,6,1,2,1,999,9,9,NA,18,16
"440",1,3,2015,7,7,22,1,2,1,655,99,9999,21,2201,2,6,1,2,1,23,1,2,NA,5,3
"441",1,3,2015,7,8,14,1,99,5,4711,99,9999,99,1401,2,6,1,2,1,999,9,9,NA,18,16
"442",1,3,2015,7,8,14,1,99,5,4712,1,9999,99,1401,2,6,1,1,1,999,9,9,NA,18,16
"443",1,3,2015,7,9,1,4,5,1,652,99,9999,2,115,2,6,1,2,1,22,1,1,NA,5,3
"444",1,3,2015,7,9,1,12,3,1,648,18,9999,99,101,2,6,1,1,2,999,9,1,NA,18,16
"445",1,3,2015,7,11,1,4,5,1,649,5,9999,21,101,2,6,1,1,1,15,2,1,NA,4,2
"446",1,3,2015,7,11,4,3,2,1,666,99,1985,44,406,2,2,1,2,1,999,9,9,NA,18,16
"447",1,3,2015,7,14,14,4,1,1,665,99,2015,2,1401,3,5,2,2,1,20,1,1,NA,5,3
"448",1,3,2015,7,15,1,1,99,5,4705,11,9999,99,101,3,6,2,1,1,999,9,9,NA,18,16
"449",1,3,2015,7,15,1,4,5,5,4704,18,2008,49,101,3,4,2,1,1,24,1,1,NA,5,3
"450",1,3,2015,7,15,2,3,6,3,662,99,1994,44,208,3,3,2,2,1,38,1,1,NA,8,6
"451",1,3,2015,7,15,6,1,99,5,4707,99,9999,99,601,3,6,2,2,1,999,9,9,NA,18,16
"452",1,3,2015,7,16,17,4,99,3,664,99,9999,99,1704,3,6,2,2,1,21,1,1,NA,5,3
"453",1,3,2015,7,17,1,4,1,5,4706,7,9999,2,101,3,6,2,1,1,27,1,2,NA,6,4
"454",1,3,2015,7,17,11,3,11,5,4709,99,1985,44,1109,3,2,2,2,1,64,1,1,NA,13,11
"455",1,3,2015,7,19,1,4,3,1,651,13,2012,2,101,4,5,3,1,1,20,1,1,NA,5,3
"456",1,3,2015,7,19,4,4,4,5,4713,99,2007,42,401,4,4,3,2,1,26,1,1,NA,6,4
"457",1,3,2015,7,19,6,4,5,1,656,99,2012,2,614,4,5,3,2,1,28,1,1,NA,6,4
"458",1,3,2015,7,20,15,3,5,3,661,99,9999,44,1504,4,6,3,2,1,48,1,1,NA,10,8
"459",1,3,2015,7,21,10,4,5,1,657,99,9999,2,1002,4,6,3,2,1,25,1,1,NA,6,4
"460",1,3,2015,7,23,22,5,2,1,653,99,9999,33,2202,4,6,3,2,1,18,1,1,NA,4,2
